Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;20;;;;;;;10;
Mon 07:01.000000;;26;;;;;;;13;
Mon 07:02.000000;;42;;;;;;;21;
Mon 07:03.000000;;44;;;;;;;22;
Mon 07:04.000000;;58;;;;;;;29;
Mon 07:05.000000;;74;;;;;;;37;
Mon 07:06.000000;;98;;;;;;;49;
Mon 07:07.000000;;104;;;;;;;52;
Mon 07:08.000000;;106;;;;;;;53;
Mon 07:09.000000;;120;;;;;;;60;
Mon 07:10.000000;;126;;;;;;;63;
Mon 07:11.000000;;140;;;;;;;70;
Mon 07:12.000000;;158;;;;;;;79;
Mon 07:13.000000;;166;;;;;;;83;
Mon 07:14.000000;;180;;;;;;;90;
Mon 07:15.000000;;190;;;;;;;95;
Mon 07:16.000000;;198;;;;;;;99;
Mon 07:17.000000;;212;;;;;;;106;
Mon 07:18.000000;;220;;;;;;;110;
Mon 07:19.000000;;230;;;;;;;115;
Mon 07:20.000000;;244;;;;;;;122;
Mon 07:21.000000;;268;;;;;;;134;
Mon 07:22.000000;;286;;;;;;;143;
Mon 07:23.000000;;302;;;;;;;151;
Mon 07:24.000000;;318;;;;;;;159;
Mon 07:25.000000;;338;;;;;;;169;
Mon 07:26.000000;;344;;;;;;;172;
Mon 07:27.000000;;358;;;;;;;179;
Mon 07:28.000000;;370;;;;;;;185;
Mon 07:29.000000;;382;;;;;;;191;
Mon 07:30.000000;;398;;;;;;;199;
Mon 07:31.000000;;412;;;;;;;206;
Mon 07:32.000000;;422;;;;;;;211;
Mon 07:33.000000;;436;;;;;;;218;
Mon 07:34.000000;;446;;;;;;;223;
Mon 07:35.000000;;460;;;;;;;230;
Mon 07:36.000000;;470;;;;;;;235;
Mon 07:37.000000;;474;;;;;;;237;
Mon 07:38.000000;;484;;;;;;;242;
Mon 07:39.000000;;502;;;;;;;251;
Mon 07:40.000000;;514;;;;;;;257;
Mon 07:41.000000;;530;;;;;;;265;
Mon 07:42.000000;;546;;;;;;;273;
Mon 07:43.000000;;560;;;;;;;280;
Mon 07:44.000000;;580;;;;;;;290;
Mon 07:45.000000;;582;;;;;;;291;
