seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
48,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S41,2.23,20,0,20,0.0,,-0.621182,-6.529048,-7.15023,True,True,5,S41,False,1,0.1818,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,6,28,S41,False,20,0,20,20,0,0,0,0,0,"['B313', 'B79', 'B326', 'B479', 'B402', 'B24', 'B86', 'B480', 'B607', 'B332', 'B233', 'B501', 'B227', 'B374', 'B146', 'B394', 'B335', 'B514', 'B377', 'B760']",13.0,S38,3.56,0,0,0,0.0,,-0.40841,-6.536172,-6.944583,True,False,24,S26,True,15,0.6737,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,6,45,S38,False,0,0,0,0,13,0,0,0,0,"['B468', 'B434', 'B352', 'B445', 'B267', 'B755', 'B504', 'B517', 'B117', 'B35', 'B293', 'B26', 'B546']",9.5,S15,6.4,13,0,13,0.0,,-0.474492,-6.497797,-6.972289,False,False,18,S39,True,9,0.635,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,7,1,S15,False,13,0,13,13,0,0,0,0,0,"['B468', 'B434', 'B352', 'B445', 'B267', 'B755', 'B504', 'B517', 'B117', 'B35', 'B293', 'B26', 'B546']",9.5,S54,3.9,0,0,0,0.0,,-0.395889,-6.427099,-6.822987,False,False,12,S54,False,6,0.4999,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,7,14,S54,False,0,0,0,0,18,0,0,0,0,"['B678', 'B213', 'B290', 'B182', 'B535', 'B740', 'B454', 'B696', 'B120', 'B730', 'B578', 'B264', 'B390', 'B623', 'B367', 'B581', 'B280', 'B372']",12.0,S61,4.83,18,0,18,0.0,,-0.267005,-6.399268,-6.666273,False,False,18,S39,True,15,0.85,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,7,31,S61,False,18,0,18,10,0,0,0,0,0,"['B678', 'B213', 'B290', 'B182', 'B535', 'B740', 'B454', 'B696', 'B120', 'B730']",8.0,S26,6.04,8,0,8,0.0,,-0.171908,-6.382415,-6.554324,True,False,66,S26,False,19,2.8177,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,7,45,S26,False,8,0,8,8,0,0,0,0,0,"['B578', 'B264', 'B390', 'B623', 'B367', 'B581', 'B280', 'B372']",7.0,S33,6.45,0,0,0,0.0,,-0.130611,-6.369813,-6.500425,False,False,12,S46,True,7,0.6942,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,7,58,S33,False,0,0,0,0,14,0,0,0,0,"['B681', 'B204', 'B415', 'B167', 'B738', 'B673', 'B620', 'B110', 'B488', 'B460', 'B28', 'B677', 'B621', 'B571']",10.0,S22,7.66,14,0,14,0.0,,-0.136256,-6.343363,-6.47962,True,False,36,S39,True,16,1.5136,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,8,16,S22,False,14,0,14,14,0,0,0,0,0,"['B681', 'B204', 'B415', 'B167', 'B738', 'B673', 'B620', 'B110', 'B488', 'B460', 'B28', 'B677', 'B621', 'B571']",10.0,S37,7.12,0,0,0,0.0,,-0.224204,-6.362055,-6.586258,True,False,36,S45,True,27,1.9592,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7,8,33,S37,False,0,0,0,0,0,0,0,0,0,[],3.0,S44,1.36,0,0,0,0.0,,-0.106341,-6.383614,-6.489955,False,False,18,S52,True,4,0.9397,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
