seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
45,7,6,11,D0,True,10,0,10,0,0,0,0,0,3,"['B1', 'B142', 'B679']",4.5,S41,2.23,13,0,13,0.0,,-0.632116,-6.052241,-6.684358,True,True,5,S65,True,3,0.1744,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,33,S41,False,13,0,13,13,0,0,0,0,0,"['B307', 'B571', 'B760', 'B57', 'B363', 'B402', 'B463', 'B230', 'B245', 'B64', 'B1', 'B142', 'B679']",9.5,S47,1.45,0,0,0,0.0,,-0.419854,-6.058291,-6.478145,False,False,12,S63,True,6,0.4808,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,44,S47,False,0,0,0,0,16,0,0,0,0,"['B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137', 'B284', 'B618', 'B235', 'B358', 'B364', 'B98']",11.0,S65,1.6,16,0,16,0.0,,-0.437382,-6.066771,-6.504153,False,False,18,S39,True,6,0.7708,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,57,S65,False,16,0,16,16,0,1,1,0,0,"['B50', 'B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137', 'B284', 'B618', 'B235', 'B358', 'B364', 'B98']",14.5,S52,6.18,0,1,1,0.0,,-0.324926,-6.082093,-6.407019,True,True,48,S52,True,46,2.5282,delivery+maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,17,S52,False,0,1,1,0,13,0,0,0,0,"['B169', 'B450', 'B325', 'B320', 'B291', 'B86', 'B437', 'B591', 'B174', 'B367', 'B500', 'B244', 'B59']",9.5,S26,7.0,13,1,14,0.0,,-0.248126,-6.100177,-6.348303,True,False,36,S39,True,27,1.2139,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,34,S26,False,13,1,14,13,0,0,0,0,0,"['B169', 'B450', 'B325', 'B320', 'B291', 'B86', 'B437', 'B591', 'B174', 'B367', 'B500', 'B244', 'B59']",9.5,S54,5.73,0,1,1,0.0,,-0.195203,-6.059661,-6.254864,False,False,12,S54,False,7,0.3638,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,49,S54,False,0,1,1,0,16,0,0,0,0,"['B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233', 'B302', 'B206', 'B111', 'B243']",11.0,S27,4.59,16,1,17,0.0,,-0.142026,-6.033053,-6.175079,False,False,18,S39,True,7,0.5898,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,5,S27,False,16,1,17,15,0,0,0,0,0,"['B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233', 'B302', 'B206', 'B111']",10.5,S33,3.37,1,1,2,0.0,,-0.08847,-5.953592,-6.042062,True,False,36,S45,True,28,1.9609,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,18,S33,False,1,1,2,0,13,0,1,0,0,"['B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391', 'B569', 'B504', 'B423', 'B41']",10.0,S48,5.49,14,2,16,0.0,,-0.123732,-5.982761,-6.106493,True,True,36,S37,True,31,1.9923,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,34,S48,False,14,2,16,11,0,0,0,0,0,"['B243', 'B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391']",8.5,S31,8.15,3,2,5,0.0,,-0.082764,-5.950963,-6.033727,True,False,54,S51,True,22,2.7062,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
