seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
50,7,6,7,D0,True,15,0,15,0,0,0,0,0,5,"['B732', 'B283', 'B164', 'B127', 'B655']",5.5,S41,2.23,20,0,20,0.0,-10.082387,,,-10.082387,True,True,,,,,,,0.632457,,,,,1.0,0.808333,,,0.074634,0.07743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,30,S41,False,20,0,20,17,0,0,0,0,0,"['B205', 'B232', 'B202', 'B539', 'B333', 'B188', 'B526', 'B26', 'B689', 'B22', 'B643', 'B431', 'B646', 'B136', 'B6', 'B732', 'B283']",11.5,S33,4.4,3,0,3,0.0,-10.064815,,,-10.064815,False,False,,,,,,,0.6517,,,,,1.0,0.785,,,0.07057,0.06149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,45,S33,False,3,0,3,0,16,0,0,0,0,"['B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729', 'B1', 'B167', 'B291', 'B743']",11.0,S27,3.37,19,0,19,0.0,-10.181016,,,-10.181016,False,False,,,,,,,0.577293,,,,,1.0,0.882222,,,0.174379,0.073946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,0,S27,False,19,0,19,15,0,0,0,0,0,"['B164', 'B127', 'B655', 'B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729']",10.5,S59,4.6,4,0,4,0.0,-9.829418,,,-9.829418,False,False,,,,,,,0.568313,,,,,0.976923,0.771053,,,0.186046,0.076373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,15,S59,False,4,0,4,0,16,0,0,0,0,"['B568', 'B463', 'B737', 'B98', 'B464', 'B603', 'B12', 'B15', 'B310', 'B567', 'B712', 'B80', 'B299', 'B421', 'B577', 'B665']",11.0,S34,6.35,20,0,20,0.0,-10.091924,,,-10.091924,False,False,,,,,,,0.572162,,,,,0.98,0.857143,,,0.175641,0.088757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,32,S34,False,20,0,20,15,0,0,0,0,0,"['B1', 'B167', 'B291', 'B743', 'B568', 'B463', 'B737', 'B98', 'B464', 'B603', 'B12', 'B15', 'B310', 'B567', 'B712']",10.5,S35,4.29,5,0,5,0.0,-10.257457,,,-10.257457,False,False,,,,,,,0.597819,,,,,1.0,0.882222,,,0.197401,0.086572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,47,S35,False,5,0,5,0,13,0,0,0,0,"['B14', 'B329', 'B246', 'B46', 'B84', 'B493', 'B394', 'B257', 'B97', 'B379', 'B498', 'B422', 'B535']",9.5,S15,5.79,18,0,18,0.0,-9.9616,,,-9.9616,True,False,,,,,,,0.564464,,,,,1.0,0.820175,,,0.16118,0.095052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,2,S15,False,18,0,18,17,0,0,0,0,0,"['B80', 'B299', 'B421', 'B577', 'B665', 'B14', 'B329', 'B246', 'B46', 'B84', 'B493', 'B394', 'B257', 'B97', 'B379', 'B498', 'B422']",11.5,S63,5.25,1,0,1,0.0,-9.820687,,,-9.820687,False,False,,,,,,,0.538807,,,,,1.0,0.796842,,,0.174678,0.086177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,19,S63,False,1,0,1,0,14,0,0,0,0,"['B352', 'B326', 'B289', 'B477', 'B107', 'B667', 'B563', 'B119', 'B701', 'B196', 'B524', 'B306', 'B90', 'B200']",10.0,S16,0.31,15,0,15,0.0,-9.881002,,,-9.881002,True,False,,,,,,,0.554201,,,,,1.0,0.8,,,0.188362,0.081115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,29,S16,False,15,0,15,0,0,0,0,0,0,[],3.0,S52,1.07,15,0,15,0.0,-9.858815,,,-9.858815,True,False,,,,,,,0.551636,,,,,1.0,0.8,,,0.159337,0.079968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
