Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;6;;;;;;;3;
Mon 07:01.000000;;14;;;;;;;7;
Mon 07:02.000000;;30;;;;;;;15;
Mon 07:03.000000;;34;;;;;;;17;
Mon 07:04.000000;;46;;;;;;;23;
Mon 07:05.000000;;56;;;;;;;28;
Mon 07:06.000000;;70;;;;;;;35;
Mon 07:07.000000;;76;;;;;;;38;
Mon 07:08.000000;;90;;;;;;;45;
Mon 07:09.000000;;104;;;;;;;52;
Mon 07:10.000000;;112;;;;;;;56;
Mon 07:11.000000;;134;;;;;;;67;
Mon 07:12.000000;;148;;;;;;;74;
Mon 07:13.000000;;162;;;;;;;81;
Mon 07:14.000000;;168;;;;;;;84;
Mon 07:15.000000;;178;;;;;;;89;
Mon 07:16.000000;;194;;;;;;;97;
Mon 07:17.000000;;204;;;;;;;102;
Mon 07:18.000000;;222;;;;;;;111;
Mon 07:19.000000;;238;;;;;;;119;
Mon 07:20.000000;;250;;;;;;;125;
Mon 07:21.000000;;256;;;;;;;128;
Mon 07:22.000000;;266;;;;;;;133;
Mon 07:23.000000;;272;;;;;;;136;
Mon 07:24.000000;;294;;;;;;;147;
Mon 07:25.000000;;302;;;;;;;151;
Mon 07:26.000000;;312;;;;;;;156;
Mon 07:27.000000;;316;;;;;;;158;
Mon 07:28.000000;;332;;;;;;;166;
Mon 07:29.000000;;350;;;;;;;175;
Mon 07:30.000000;;362;;;;;;;181;
Mon 07:31.000000;;366;;;;;;;183;
Mon 07:32.000000;;386;;;;;;;193;
Mon 07:33.000000;;398;;;;;;;199;
Mon 07:34.000000;;410;;;;;;;205;
Mon 07:35.000000;;426;;;;;;;213;
Mon 07:36.000000;;438;;;;;;;219;
Mon 07:37.000000;;448;;;;;;;224;
Mon 07:38.000000;;460;;;;;;;230;
Mon 07:39.000000;;476;;;;;;;238;
Mon 07:40.000000;;488;;;;;;;244;
Mon 07:41.000000;;502;;;;;;;251;
Mon 07:42.000000;;510;;;;;;;255;
Mon 07:43.000000;;518;;;;;;;259;
Mon 07:44.000000;;526;;;;;;;263;
Mon 07:45.000000;;540;;;;;;;270;
Mon 07:46.000000;;558;;;;;;;279;
Mon 07:47.000000;;584;;;;;;;292;
Mon 07:48.000000;;600;;;;;;;300;
Mon 07:49.000000;;608;;;;;;;304;
Mon 07:50.000000;;616;;;;;;;308;
Mon 07:51.000000;;628;;;;;;;314;
Mon 07:52.000000;;638;;;;;;;319;
Mon 07:53.000000;;658;;;;;;;329;
Mon 07:54.000000;;672;;;;;;;336;
Mon 07:55.000000;;682;;;;;;;341;
Mon 07:56.000000;;710;;;;;;;355;
Mon 07:57.000000;;728;;;;;;;364;
Mon 07:58.000000;1;743;;;;;;1;372;
