Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;8;;;;;;;4;
Mon 07:01.000000;;26;;;;;;;13;
Mon 07:02.000000;;34;;;;;;;17;
Mon 07:03.000000;;48;;;;;;;24;
Mon 07:04.000000;;64;;;;;;;32;
Mon 07:05.000000;;78;;;;;;;39;
Mon 07:06.000000;;92;;;;;;;46;
Mon 07:07.000000;;104;;;;;;;52;
Mon 07:08.000000;;116;;;;;;;58;
Mon 07:09.000000;;144;;;;;;;72;
Mon 07:10.000000;;150;;;;;;;75;
Mon 07:11.000000;;160;;;;;;;80;
Mon 07:12.000000;;168;;;;;;;84;
Mon 07:13.000000;;176;;;;;;;88;
Mon 07:14.000000;;186;;;;;;;93;
Mon 07:15.000000;1;209;;;;;;1;105;
Mon 07:16.000000;1;225;;;;;;1;113;
Mon 07:17.000000;1;229;;;;;;1;115;
Mon 07:18.000000;1;247;;;;;;1;124;
Mon 07:19.000000;1;257;;;;;;1;129;
Mon 07:20.000000;1;277;;;;;;1;139;
Mon 07:21.000000;2;296;;;;;;2;149;
Mon 07:22.000000;2;308;;;;;;2;155;
Mon 07:23.000000;2;318;;;;;;2;160;
Mon 07:24.000000;2;328;;;;;;2;165;
Mon 07:25.000000;2;352;;;;;;2;177;
Mon 07:26.000000;2;364;;;;;;2;183;
Mon 07:27.000000;2;376;;;;;;2;189;
Mon 07:28.000000;2;386;;;;;;2;194;
Mon 07:29.000000;2;402;;;;;;2;202;
Mon 07:30.000000;2;416;;;;;;2;209;
Mon 07:31.000000;2;426;;;;;;2;214;
Mon 07:32.000000;2;444;;;;;;2;223;
Mon 07:33.000000;3;455;;0.23894400865341628;;1;;3;229;
Mon 07:34.000000;3;469;;0.23894400865341628;;1;;3;236;
Mon 07:35.000000;4;474;;0.23894400865341628;;1;;4;239;
Mon 07:36.000000;4;482;;0.23894400865341628;;1;;4;243;
Mon 07:37.000000;4;504;;0.23894400865341628;;1;;4;254;
Mon 07:38.000000;4;522;;0.6330854429357952;;2;;4;263;
Mon 07:39.000000;5;523;;0.6330854429357952;;2;;5;264;
Mon 07:40.000000;5;533;;0.6330854429357952;;2;;5;269;
Mon 07:41.000000;5;545;;0.6330854429357952;;2;;5;275;
Mon 07:42.000000;5;555;;0.6330854429357952;;2;;5;280;
Mon 07:43.000000;5;571;;0.6330854429357952;;2;;5;288;
Mon 07:44.000000;5;581;;0.6330854429357952;;2;;5;293;
Mon 07:45.000000;5;593;;0.6330854429357952;;2;;5;299;
Mon 07:46.000000;5;605;;0.8720294515892114;;3;;5;305;
Mon 07:47.000000;6;626;;0.8720294515892114;;3;;6;316;
Mon 07:48.000000;6;652;;0.8720294515892114;;3;;6;329;
Mon 07:49.000000;6;672;;0.8720294515892114;;3;;6;339;
Mon 07:50.000000;6;684;;0.8720294515892114;;3;;6;345;
Mon 07:51.000000;6;694;;0.8720294515892114;;3;;6;350;
Mon 07:52.000000;6;700;;0.8720294515892114;;3;;6;353;
Mon 07:53.000000;6;712;;1.1109734602426278;;4;;6;359;
Mon 07:54.000000;6;728;;1.744058903178423;;6;;6;367;
Mon 07:55.000000;6;742;;1.744058903178423;;6;;6;374;
Mon 07:56.000000;6;754;;1.744058903178423;;6;;6;380;
Mon 07:57.000000;6;774;;1.9830029118318393;;7;;6;390;
Mon 07:58.000000;6;792;;1.9830029118318393;;7;;6;399;
Mon 07:59.000000;6;806;;1.9830029118318393;;7;;6;406;
Mon 08:00.000000;6;822;;1.9830029118318393;;7;;6;414;
Mon 08:01.000000;6;840;;1.9830029118318393;;7;;6;423;
Mon 08:02.000000;6;852;;1.9830029118318393;;7;;6;429;
Mon 08:03.000000;6;860;;1.9830029118318393;;7;;6;433;
Mon 08:04.000000;6;870;;1.9830029118318393;;7;;6;438;
Mon 08:05.000000;6;874;;1.9830029118318393;;7;;6;440;
Mon 08:06.000000;6;892;;1.9830029118318393;;7;;6;449;
Mon 08:07.000000;6;910;;1.9830029118318393;;7;;6;458;
Mon 08:08.000000;6;922;;1.9830029118318393;;7;;6;464;
