Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7427957057952881;1;1;;;;8;;2;;;;;0;0;;4;
Mon 07:01.000000;;0.7427957057952881;1;1;;;;26;;2;;;;;0;0;;13;
Mon 07:02.000000;;0.7427957057952881;1;1;;;;34;;2;;;;;0;0;;17;
Mon 07:03.000000;;0.7427957057952881;1;1;;;;48;;2;;;;;0;0;;24;
Mon 07:04.000000;;0.7427957057952881;1;1;;;;64;;2;;;;;0;0;;32;
Mon 07:05.000000;;0.7427957057952881;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:06.000000;;0.7427957057952881;1;1;;;;92;;2;;;;;0;0;;46;
Mon 07:07.000000;;0.7427957057952881;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:08.000000;;0.7427957057952881;1;1;;;;116;;2;;;;;0;0;;58;
Mon 07:09.000000;;0.7427957057952881;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.7427957057952881;1;1;;;;150;;2;;;;;0;0;;75;
Mon 07:11.000000;;0.7427957057952881;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:12.000000;;0.7427957057952881;1;1;;;;168;;2;;;;;0;0;;84;
Mon 07:13.000000;;0.7427957057952881;1;1;;;;176;;2;;;;;0;0;;88;
Mon 07:14.000000;;0.7427957057952881;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:15.000000;1;0.7427957057952881;1;1;;;;209;;2;;;;;0;0;1;105;
Mon 07:16.000000;1;0.7427957057952881;1;1;;;;225;;2;;;;;0;0;1;113;
Mon 07:17.000000;1;0.7427957057952881;1;1;;;;229;;2;;;;;0;0;1;115;
Mon 07:18.000000;1;0.7427957057952881;1;1;;;;247;;2;;;;;0;0;1;124;
Mon 07:19.000000;1;0.7427957057952881;1;1;;;;257;;2;;;;;0;0;1;129;
Mon 07:19.447757;1;1.2760446071624756;1;2;;;;257;;3;;;;;0;0;1;129;
Mon 07:20.000000;1;1.2760446071624756;1;2;;;;277;;3;;;;;0;0;1;139;
Mon 07:21.000000;2;1.2760446071624756;1;2;;;;296;;3;;;;;0;0;2;149;
Mon 07:22.000000;2;1.2760446071624756;1;2;;;;308;;3;;;;;0;0;2;155;
Mon 07:22.894471;2;1.798180341720581;1;3;;;;308;;4;;;;;0;0;2;155;
Mon 07:23.000000;2;1.798180341720581;1;3;;;;318;;4;;;;;0;0;2;160;
Mon 07:24.000000;2;1.798180341720581;1;3;;;;328;;4;;;;;0;0;2;165;
Mon 07:25.000000;2;1.798180341720581;1;3;;;;352;;4;;;;;0;0;2;177;
Mon 07:26.000000;2;1.798180341720581;1;3;;;;364;;4;;;;;0;0;2;183;
Mon 07:27.000000;2;1.798180341720581;1;3;;;;376;;4;;;;;0;0;2;189;
Mon 07:28.000000;2;1.798180341720581;1;3;;;;386;;4;;;;;0;0;2;194;
Mon 07:29.000000;2;1.798180341720581;1;3;;;;402;;4;;;;;0;0;2;202;
Mon 07:30.000000;2;1.798180341720581;1;3;;;;416;;4;;;;;0;0;2;209;
Mon 07:31.000000;2;1.798180341720581;1;3;;;;426;;4;;;;;0;0;2;214;
Mon 07:31.909452;2;2.2818262577056885;2;3;;;;426;;5;;;;;0;0;2;214;
Mon 07:32.000000;2;2.2818262577056885;2;3;;;;444;;5;;;;;0;0;2;223;
Mon 07:33.000000;2;2.2818262577056885;2;3;;;;456;;5;0.47788801730683256;;2;;0;0;2;229;
Mon 07:34.000000;2;2.2818262577056885;2;3;;;;470;;5;0.47788801730683256;;2;;0;0;2;236;
Mon 07:35.000000;2;2.2818262577056885;2;3;;;;476;;5;0.8720294515892115;;3;;0;0;2;239;
Mon 07:36.000000;2;2.2818262577056885;2;3;;;;484;;5;0.8720294515892115;;3;;0;0;2;243;
Mon 07:37.000000;2;2.2818262577056885;2;3;;;;506;;5;0.8720294515892115;;3;;0;0;2;254;
Mon 07:38.000000;3;2.2818262577056885;2;3;;;;523;;5;0.8720294515892115;;3;;0;0;3;263;
Mon 07:38.798835;3;2.7091310024261475;3;3;;;;523;;6;0.8720294515892115;;3;;0;0;3;263;
Mon 07:39.000000;4;2.7091310024261475;3;3;;;;524;;6;0.8720294515892115;;3;;0;0;4;264;
Mon 07:40.000000;4;2.7091310024261475;3;3;;;;534;;6;0.8720294515892115;;3;;0;0;4;269;
Mon 07:41.000000;4;2.7091310024261475;3;3;;;;546;;6;0.8720294515892115;;3;;0;0;4;275;
Mon 07:42.000000;4;2.7091310024261475;3;3;;;;556;;6;0.8720294515892115;;3;;0;0;4;280;
Mon 07:43.000000;4;2.7091310024261475;3;3;;;;572;;6;0.8720294515892115;;3;;0;0;4;288;
Mon 07:44.000000;4;2.7091310024261475;3;3;;;;582;;6;0.8720294515892115;;3;;0;0;4;293;
Mon 07:45.000000;4;2.7091310024261475;3;3;;;;594;;6;0.8720294515892115;;3;;0;0;4;299;
Mon 07:46.000000;5;2.7091310024261475;3;3;;;;605;;6;0.8720294515892115;;3;;0;0;5;305;
Mon 07:46.443076;5;3.1929054260253906;4;3;;;;605;;7;0.8720294515892115;;3;;0;0;5;305;
Mon 07:47.000000;5;3.1929054260253906;4;3;;;;627;;7;1.1109734602426278;;4;;0;0;5;316;
Mon 07:48.000000;5;3.1929054260253906;4;3;;;;653;;7;1.1109734602426278;;4;;0;0;5;329;
Mon 07:49.000000;5;3.1929054260253906;4;3;;;;673;;7;1.1109734602426278;;4;;0;0;5;339;
Mon 07:50.000000;5;3.1929054260253906;4;3;;;;685;;7;1.1109734602426278;;4;;0;0;5;345;
Mon 07:51.000000;5;3.1929054260253906;4;3;;;;695;;7;1.1109734602426278;;4;;0;0;5;350;
Mon 07:52.000000;5;3.1929054260253906;4;3;;;;701;;7;1.1109734602426278;;4;;0;0;5;353;
Mon 07:52.297363;5;3.651798725128174;5;3;;;;701;;8;1.1109734602426278;;4;;0;0;5;353;
Mon 07:53.000000;5;3.651798725128174;5;3;;;;713;;8;1.349917468896044;;5;;0;0;5;359;
Mon 07:54.000000;6;3.651798725128174;5;3;;;;728;;8;1.5888614775494603;;6;;0;0;6;367;
Mon 07:55.000000;6;3.651798725128174;5;3;;;;742;;8;1.5888614775494603;;6;;0;0;6;374;
Mon 07:56.000000;6;3.651798725128174;5;3;;;;754;;8;1.5888614775494603;;6;;0;0;6;380;
Mon 07:57.000000;6;3.651798725128174;5;3;;;;774;;8;1.8278054862028765;;7;;0;0;6;390;
Mon 07:58.000000;6;3.651798725128174;5;3;;;;792;;8;1.8278054862028765;;7;;0;0;6;399;
Mon 07:59.000000;6;3.651798725128174;5;3;;;;806;;8;1.8278054862028765;;7;;0;0;6;406;
Mon 08:00.000000;6;3.651798725128174;5;3;;;;822;;8;1.8278054862028765;;7;;0;0;6;414;
Mon 08:01.000000;6;3.651798725128174;5;3;;;;840;;8;1.8278054862028765;;7;;0;0;6;423;
Mon 08:02.000000;6;3.651798725128174;5;3;;;;852;;8;1.8278054862028765;;7;;0;0;6;429;
Mon 08:03.000000;6;3.651798725128174;5;3;;;;860;;8;1.8278054862028765;;7;;0;0;6;433;
Mon 08:04.000000;6;3.651798725128174;5;3;;;;870;;8;1.8278054862028765;;7;;0;0;6;438;
Mon 08:04.209315;6;4.091690540313721;5;3;1;;;870;;9;1.8278054862028765;;7;;0;0;6;438;
Mon 08:05.000000;6;4.091690540313721;5;3;1;;;874;;9;1.8278054862028765;;7;;0;0;6;440;
Mon 08:05.514151;6;4.463785409927368;6;3;1;;;874;;10;1.8278054862028765;;7;;0;0;6;440;
Mon 08:06.000000;6;4.463785409927368;6;3;1;;;892;;10;1.8278054862028765;;7;;0;0;6;449;
Mon 08:07.000000;6;4.463785409927368;6;3;1;;;910;;10;1.8278054862028765;;7;;0;0;6;458;
Mon 08:08.000000;6;4.463785409927368;6;3;1;;;922;;10;1.8278054862028765;;7;;0;0;6;464;
Mon 08:09.000000;6;4.463785409927368;6;3;1;;;938;;10;1.8278054862028765;;7;;0;0;6;472;
Mon 08:10.000000;6;4.463785409927368;6;3;1;;;954;;10;1.8278054862028765;;7;;0;0;6;480;
Mon 08:11.000000;6;4.463785409927368;6;3;1;;;966;;10;1.8278054862028765;;7;;0;0;6;486;
Mon 08:12.000000;6;4.463785409927368;6;3;1;;;986;;10;1.8278054862028765;;7;;0;0;6;496;
Mon 08:13.000000;6;4.463785409927368;6;3;1;;;992;;10;1.8278054862028765;;7;;0;0;6;499;
Mon 08:14.000000;6;4.463785409927368;6;3;1;;;1010;;10;1.8278054862028765;;7;;0;0;6;508;
Mon 08:15.000000;6;4.463785409927368;6;3;1;;;1024;;10;1.8278054862028765;;7;;0;0;6;515;
