Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;8;;;;;;;4;
Mon 07:01.000000;;26;;;;;;;13;
Mon 07:02.000000;;34;;;;;;;17;
Mon 07:03.000000;;48;;;;;;;24;
Mon 07:04.000000;;64;;;;;;;32;
Mon 07:05.000000;;78;;;;;;;39;
Mon 07:06.000000;;92;;;;;;;46;
Mon 07:07.000000;;104;;;;;;;52;
Mon 07:08.000000;;116;;;;;;;58;
Mon 07:09.000000;;144;;;;;;;72;
Mon 07:10.000000;;150;;;;;;;75;
Mon 07:11.000000;;160;;;;;;;80;
Mon 07:12.000000;;168;;;;;;;84;
Mon 07:13.000000;;176;;;;;;;88;
Mon 07:14.000000;;186;;;;;;;93;
Mon 07:15.000000;1;209;;;;;;1;105;
Mon 07:16.000000;1;225;;;;;;1;113;
Mon 07:17.000000;1;229;;;;;;1;115;
Mon 07:18.000000;1;247;;;;;;1;124;
Mon 07:19.000000;1;257;;;;;;1;129;
Mon 07:20.000000;1;277;;;;;;1;139;
Mon 07:21.000000;2;296;;;;;;2;149;
Mon 07:22.000000;2;308;;;;;;2;155;
Mon 07:23.000000;2;318;;;;;;2;160;
Mon 07:24.000000;2;328;;;;;;2;165;
Mon 07:25.000000;2;352;;;;;;2;177;
Mon 07:26.000000;2;364;;;;;;2;183;
Mon 07:27.000000;2;376;;;;;;2;189;
Mon 07:28.000000;2;386;;;;;;2;194;
Mon 07:29.000000;2;402;;;;;;2;202;
Mon 07:30.000000;2;416;;;;;;2;209;
Mon 07:31.000000;2;426;;;;;;2;214;
Mon 07:32.000000;2;444;;;;;;2;223;
Mon 07:33.000000;2;456;;0.47788801730683256;;2;;2;229;
Mon 07:34.000000;2;470;;0.47788801730683256;;2;;2;236;
Mon 07:35.000000;2;476;;0.8720294515892115;;3;;2;239;
Mon 07:36.000000;2;484;;0.8720294515892115;;3;;2;243;
Mon 07:37.000000;2;506;;0.8720294515892115;;3;;2;254;
Mon 07:38.000000;2;524;;1.2661708858715905;;4;;2;263;
Mon 07:39.000000;3;525;;1.2661708858715905;;4;;3;264;
Mon 07:40.000000;3;535;;1.2661708858715905;;4;;3;269;
Mon 07:41.000000;3;547;;1.2661708858715905;;4;;3;275;
Mon 07:42.000000;3;557;;1.2661708858715905;;4;;3;280;
Mon 07:43.000000;3;573;;1.2661708858715905;;4;;3;288;
Mon 07:44.000000;3;583;;1.2661708858715905;;4;;3;293;
Mon 07:45.000000;3;595;;1.2661708858715905;;4;;3;299;
Mon 07:46.000000;3;607;;1.5051148945250068;;5;;3;305;
Mon 07:47.000000;4;628;;1.5051148945250068;;5;;4;316;
Mon 07:48.000000;4;654;;1.5051148945250068;;5;;4;329;
Mon 07:49.000000;4;674;;1.5051148945250068;;5;;4;339;
Mon 07:50.000000;4;686;;1.5051148945250068;;5;;4;345;
Mon 07:51.000000;4;696;;1.5051148945250068;;5;;4;350;
Mon 07:52.000000;4;702;;1.5051148945250068;;5;;4;353;
Mon 07:53.000000;5;713;;1.5051148945250068;;5;;5;359;
Mon 07:54.000000;6;728;;1.8992563288073856;;6;;6;367;
Mon 07:55.000000;6;742;;1.8992563288073856;;6;;6;374;
Mon 07:56.000000;6;754;;1.8992563288073856;;6;;6;380;
Mon 07:57.000000;7;773;;1.8992563288073856;;6;;7;390;
Mon 07:58.000000;7;791;;1.8992563288073856;;6;;7;399;
Mon 07:59.000000;7;805;;1.8992563288073856;;6;;7;406;
Mon 08:00.000000;7;821;;1.8992563288073856;;6;;7;414;
Mon 08:01.000000;7;839;;1.8992563288073856;;6;;7;423;
Mon 08:02.000000;7;851;;1.8992563288073856;;6;;7;429;
Mon 08:03.000000;7;859;;1.8992563288073856;;6;;7;433;
Mon 08:04.000000;7;869;;1.8992563288073856;;6;;7;438;
Mon 08:05.000000;7;873;;1.8992563288073856;;6;;7;440;
Mon 08:06.000000;7;891;;1.8992563288073856;;6;;7;449;
Mon 08:07.000000;7;909;;1.8992563288073856;;6;;7;458;
