seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
43,7,6,6,D0,True,16,0,16,0,0,0,0,0,4,"['B469', 'B432', 'B524', 'B666']",5.0,S13,6.48,20,0,20,0.0,-8.125915,,,-8.125915,True,True,,,,,,,0.59397,,,,,,,,,0.092718,0.080534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,6,33,S13,False,20,0,20,20,0,0,1,0,0,"['B645', 'B596', 'B259', 'B642', 'B498', 'B286', 'B476', 'B6', 'B367', 'B199', 'B380', 'B679', 'B311', 'B458', 'B262', 'B427', 'B167', 'B469', 'B432', 'B524', 'B666']",13.5,S46,13.55,0,1,1,0.0,-7.987953,,,-7.987953,True,True,,,,,,,0.550353,,,,,,,,,0.139019,0.046128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,0,S46,False,0,1,1,0,12,1,0,0,0,"['B226', 'B604', 'B660', 'B350', 'B478', 'B177', 'B416', 'B430', 'B253', 'B613', 'B635', 'B599']",12.0,S51,3.14,12,1,13,0.0,-8.106349,,,-8.106349,True,True,,,,,,,0.582425,,,,,,,,,0.144873,0.055709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,15,S51,False,12,1,13,12,0,0,0,0,0,"['B226', 'B604', 'B660', 'B350', 'B478', 'B177', 'B416', 'B430', 'B253', 'B613', 'B635', 'B599']",9.0,S39,7.16,0,1,1,0.0,-8.057794,,,-8.057794,True,False,,,,,,,0.56703,,,,,,,,,0.151156,0.059527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,31,S39,False,0,1,1,0,19,0,0,0,0,"['B445', 'B757', 'B531', 'B576', 'B586', 'B43', 'B387', 'B372', 'B403', 'B464', 'B147', 'B245', 'B489', 'B283', 'B499', 'B64', 'B496', 'B555', 'B57']",12.5,S60,2.89,19,1,20,0.0,-8.00607,,,-8.00607,False,False,,,,,,,0.551636,,,,,,,,,0.149892,0.066422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,46,S60,False,19,1,20,0,0,0,0,0,0,[],3.0,S26,6.85,19,1,20,0.0,-8.064007,,,-8.064007,False,False,,,,,,,0.56703,,,,,,,,,0.156883,0.067549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,56,S26,False,19,1,20,19,0,0,0,0,0,"['B445', 'B757', 'B531', 'B576', 'B586', 'B43', 'B387', 'B372', 'B403', 'B464', 'B147', 'B245', 'B489', 'B283', 'B499', 'B64', 'B496', 'B555', 'B57']",12.5,S2,6.19,0,1,1,0.0,-8.108332,,,-8.108332,False,False,,,,,,,0.586273,,,,,,,,,0.110742,0.07759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,15,S2,False,0,1,1,0,19,0,0,0,0,"['B343', 'B328', 'B136', 'B282', 'B364', 'B275', 'B305', 'B415', 'B371', 'B544', 'B276', 'B727', 'B738', 'B405', 'B310', 'B69', 'B317', 'B74', 'B209']",12.5,S15,5.34,19,1,20,0.0,-8.051978,,,-8.051978,False,False,,,,,,,0.570879,,,,,,,,,0.104925,0.078945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,33,S15,False,19,1,20,18,0,0,0,0,0,"['B343', 'B328', 'B136', 'B282', 'B364', 'B275', 'B305', 'B415', 'B371', 'B544', 'B276', 'B727', 'B738', 'B405', 'B310', 'B69', 'B317', 'B74']",12.0,S59,5.67,1,1,2,0.0,-8.046936,,,-8.046936,False,False,,,,,,,0.56703,,,,,,,,,0.115014,0.086004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,50,S59,False,1,1,2,0,18,0,0,0,0,"['B11', 'B726', 'B539', 'B762', 'B632', 'B55', 'B575', 'B70', 'B183', 'B488', 'B58', 'B186', 'B741', 'B426', 'B397', 'B673', 'B346', 'B86']",12.0,S60,2.15,19,1,20,0.0,-7.802428,,,-7.802428,False,False,,,,,,,0.490058,,,,,,,,,0.146894,0.09966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
