seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
47,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S65,3.15,20,0,20,0.0,,-0.462009,-9.943943,-10.405952,True,True,5,S26,True,2,0.3651,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,29,S65,False,20,0,20,20,0,0,0,0,0,"['B575', 'B183', 'B612', 'B185', 'B357', 'B661', 'B305', 'B490', 'B755', 'B634', 'B127', 'B280', 'B22', 'B164', 'B688', 'B380', 'B725', 'B594', 'B145', 'B391']",13.0,S37,5.89,0,0,0,0.0,,-0.420754,-9.638698,-10.059451,False,False,18,S26,True,12,1.3094,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,48,S37,False,0,0,0,0,20,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446']",13.0,S51,4.67,20,0,20,0.0,,-0.361905,-9.709531,-10.071436,False,False,12,S26,True,7,1.0871,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,5,S51,False,20,0,20,13,0,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36']",9.5,S38,5.47,7,0,7,0.0,,-0.24173,-9.814175,-10.055905,False,False,18,S26,True,12,1.391,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,20,S38,False,7,0,7,0,13,0,0,0,0,"['B604', 'B174', 'B349', 'B203', 'B171', 'B135', 'B116', 'B65', 'B727', 'B616', 'B651', 'B293', 'B436']",9.5,S32,6.58,20,0,20,0.0,,-0.195293,-9.622907,-9.8182,False,False,12,S61,True,9,1.3323,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,36,S32,False,20,0,20,18,0,0,0,0,0,"['B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446', 'B604', 'B174', 'B349', 'B203', 'B171', 'B135', 'B116', 'B65', 'B727', 'B616', 'B651']",12.0,S46,2.16,2,0,2,0.0,,-0.141874,-9.483214,-9.625088,True,False,30,S26,True,8,2.1177,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,50,S46,False,2,0,2,0,11,0,0,0,0,"['B503', 'B153', 'B297', 'B47', 'B92', 'B735', 'B392', 'B487', 'B150', 'B536', 'B698']",8.5,S26,8.08,13,0,13,0.0,,-0.130009,-9.413523,-9.543532,False,False,18,S39,True,13,1.5836,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,7,S26,False,13,0,13,13,0,0,0,0,0,"['B293', 'B436', 'B503', 'B153', 'B297', 'B47', 'B92', 'B735', 'B392', 'B487', 'B150', 'B536', 'B698']",9.5,S29,5.02,0,0,0,0.0,,-0.106118,-9.252649,-9.358766,False,False,12,S45,True,9,0.9296,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,22,S29,False,0,0,0,0,12,0,0,0,0,"['B413', 'B151', 'B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124', 'B229', 'B263']",9.0,S27,4.93,12,0,12,0.0,,-0.106852,-9.148565,-9.255417,False,False,18,S59,True,14,1.7393,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,35,S27,False,12,0,12,12,0,1,0,0,0,"['B413', 'B151', 'B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124', 'B229', 'B263']",12.0,S11,8.75,0,0,0,0.0,,-0.088321,-8.892956,-8.981277,True,True,24,S63,True,20,1.8134,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
